Student_ID,Age,Gender,Hours_Studied,Attendance,Sleep_Hours,Stress_Level,Screen_Time,Previous_GPA,Part_Time_Job,Study_Method,Diet_Quality,Internet_Quality,Extracurricular,Tutoring_Sessions_Per_Week,Family_Income_Level,Exam_Anxiety_Score,Final_Score,Previous_GPA_Anomaly_Flag,Previous_GPA_Cleaned,Tutoring_Sessions_Per_Week_IQR_Outlier_Flag,Final_Score_IQR_Outlier_Flag,Sleep_Hours_IQR_Outlier_Flag,Previous_GPA_IQR_Outlier_Flag,Exam_Anxiety_Score_IQR_Outlier_Flag,Attendance_IQR_Outlier_Flag,Hours_Studied_IQR_Outlier_Flag,Screen_Time_IQR_Outlier_Flag,Age_IQR_Outlier_Flag,Stress_Level_IQR_Outlier_Flag,Performance_Category,Study_Hours_Group,Attendance_Group,Sleep_Category,Stress_Category,Anxiety_Category,Screen_Time_Group,Risk_Score,Risk_Level
STU06555,23,Male,5.56,76.8,7.6,7.6,8.6,3.5,No,Offline,Average,Excellent,Yes,3,High,5.2,75.51,False,3.5,False,False,False,False,False,False,False,True,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),1,Low Risk
STU06556,19,Female,3.13,69.9,8.0,3.6,4.0,3.07,Yes,Offline,Poor,Average,No,3,Middle,5.6,68.24,False,3.07,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06557,20,Male,7.43,78.6,9.4,3.6,3.8,3.67,No,Online,Good,Excellent,Yes,2,High,5.0,87.27,False,3.67,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06558,24,Male,5.34,73.6,8.4,4.6,5.6,1.87,No,Offline,Average,Excellent,Yes,2,High,7.0,74.26,False,1.87,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,High,High Screen Time (>5h),2,Medium Risk
STU06559,24,Female,6.18,81.6,6.2,8.7,4.0,3.13,Yes,Offline,Average,Excellent,No,1,High,5.7,81.41,False,3.13,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06560,22,Male,5.08,79.1,8.4,7.0,0.5,3.44,Yes,Hybrid,Average,Good,Yes,4,Low,3.0,99.79,False,3.44,True,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Low,Low Screen Time (≤2h),1,Low Risk
STU06561,20,Male,7.27,73.1,7.4,3.9,5.9,3.99,Yes,Online,Average,Average,No,2,Middle,3.3,98.81,False,3.99,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06562,22,Female,6.31,93.8,5.6,3.2,5.5,3.12,Yes,Offline,Average,Good,Yes,1,High,2.5,99.79,False,3.12,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Low,High Screen Time (>5h),0,Low Risk
STU06563,20,Male,3.13,68.5,6.4,8.0,6.4,2.74,Yes,Offline,Average,Good,No,0,Low,6.6,67.58,False,2.74,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),High,High,High Screen Time (>5h),4,High Risk
STU06564,19,Male,3.28,69.7,9.3,7.2,3.0,2.95,No,Online,Good,Average,No,1,Middle,6.1,71.44,False,2.95,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),4,High Risk
STU06565,22,Male,3.35,93.8,6.2,4.3,4.7,1.73,Yes,Offline,Poor,Good,Yes,1,Middle,4.6,73.05,False,1.73,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06566,17,Female,6.56,82.4,8.1,4.7,3.1,2.8,Yes,Online,Average,Good,No,3,Middle,5.8,93.05,False,2.8,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06567,22,Female,6.22,81.0,6.8,8.0,4.3,3.51,Yes,Hybrid,Poor,Poor,No,2,High,5.3,93.93,False,3.51,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06568,18,Female,5.57,71.6,7.7,1.0,4.2,3.11,Yes,Offline,Average,Average,No,3,Middle,6.2,97.55,False,3.11,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,High,Moderate Screen Time (2-5h),1,Low Risk
STU06569,17,Male,4.56,62.8,5.7,6.7,3.7,3.38,No,Offline,Average,Poor,No,1,High,4.0,72.95,False,3.38,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),3,Medium Risk
STU06570,18,Male,3.87,73.7,6.7,2.8,3.1,2.85,No,Offline,Average,Good,No,1,Middle,4.4,81.94,False,2.85,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06571,23,Male,5.7,50.7,4.9,5.5,3.7,3.48,Yes,Hybrid,Average,Good,Yes,2,Middle,4.7,75.26,False,3.48,False,False,False,False,False,True,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Short Sleep (<6h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06572,20,Male,6.65,92.7,9.2,7.1,4.6,2.51,Yes,Online,Average,Poor,Yes,0,High,7.6,94.24,False,2.51,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06573,17,Female,6.54,81.2,7.4,1.3,4.4,2.47,No,Online,Poor,Excellent,No,2,High,4.1,88.68,False,2.47,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06574,20,Male,8.24,65.5,5.5,7.9,2.9,3.84,No,Offline,Good,Poor,Yes,2,High,5.7,92.76,False,3.84,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Low Attendance (<70%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06575,23,Male,8.43,70.0,6.7,9.1,5.7,3.81,Yes,Online,Average,Good,Yes,4,High,5.3,94.29,False,3.81,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),1,Low Risk
STU06576,21,Male,4.3,87.9,7.8,3.1,4.2,3.56,Yes,Offline,Average,Good,Yes,2,Middle,3.4,96.5,False,3.56,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06577,24,Female,10.03,74.9,6.7,4.3,2.5,2.56,No,Online,Good,Good,No,2,Low,4.3,86.33,False,2.56,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06578,20,Female,8.0,92.5,5.5,4.9,1.6,2.79,No,Hybrid,Average,Poor,No,3,Low,4.4,96.25,False,2.79,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Medium,Medium,Low Screen Time (≤2h),0,Low Risk
STU06579,23,Female,5.62,83.6,5.3,6.6,4.4,3.04,Yes,Online,Average,Excellent,No,0,Low,6.3,84.35,False,3.04,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06580,20,Female,5.76,80.7,7.6,7.1,4.7,2.98,Yes,Offline,Average,Excellent,No,2,Middle,3.9,88.23,False,2.98,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06581,23,Female,6.12,94.1,7.8,4.9,2.5,2.47,No,Offline,Good,Good,No,2,Low,2.8,96.52,False,2.47,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06582,18,Male,4.01,87.5,3.9,5.9,2.5,2.71,No,Online,Average,Good,No,2,Low,6.3,76.38,False,2.71,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06583,23,Male,3.71,83.8,6.1,4.6,5.2,3.71,Yes,Hybrid,Poor,Poor,Yes,2,Low,3.5,71.28,False,3.71,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),1,Low Risk
STU06584,22,Female,5.13,71.5,6.2,6.3,3.4,2.64,No,Offline,Good,Good,Yes,2,Middle,4.5,88.09,False,2.64,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06585,21,Female,4.31,100.0,6.9,2.4,3.7,2.2,Yes,Online,Average,Good,No,1,Low,5.7,88.72,False,2.2,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06586,20,Female,1.44,80.5,7.8,5.7,4.5,3.21,No,Online,Good,Good,Yes,2,Middle,5.8,72.6,False,3.21,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06587,23,Female,6.28,74.3,8.3,8.1,1.3,2.4,Yes,Offline,Good,Good,No,2,Middle,3.7,81.46,False,2.4,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Low Screen Time (≤2h),1,Low Risk
STU06588,23,Female,1.27,81.6,6.4,6.5,5.2,3.67,Yes,Hybrid,Poor,Good,No,0,Middle,4.3,63.46,False,3.67,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),3,Medium Risk
STU06589,20,Female,5.7,82.2,5.8,7.1,4.0,2.36,No,Offline,Good,Average,No,0,High,6.5,78.9,False,2.36,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06590,24,Female,4.34,84.6,6.0,4.0,3.1,3.39,Yes,Hybrid,Average,Average,Yes,2,Low,3.9,87.86,False,3.39,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06591,21,Female,3.78,93.4,8.6,3.8,1.9,2.92,No,Hybrid,Average,Average,Yes,1,High,2.6,90.58,False,2.92,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,Low,Low Screen Time (≤2h),0,Low Risk
STU06592,21,Male,6.54,82.9,6.8,5.6,3.6,3.08,No,Hybrid,Good,Poor,No,4,Middle,5.9,99.54,False,3.08,True,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06593,23,Female,3.41,87.6,8.0,3.6,6.0,3.23,Yes,Hybrid,Good,Good,Yes,1,Low,5.6,87.05,False,3.23,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06594,17,Female,3.12,82.9,7.5,2.1,3.7,2.94,No,Hybrid,Poor,Good,No,2,Middle,2.7,63.74,False,2.94,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Low,Moderate Screen Time (2-5h),1,Low Risk
STU06595,18,Male,5.61,82.6,9.6,7.0,3.2,2.32,Yes,Online,Average,Good,No,1,High,9.2,95.76,False,2.32,False,False,False,False,True,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06596,21,Female,5.46,90.6,5.1,5.5,4.0,3.25,No,Offline,Good,Good,No,2,Middle,2.7,90.02,False,3.25,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Short Sleep (<6h),Medium,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06597,21,Female,3.64,60.9,6.5,3.5,3.6,2.45,Yes,Hybrid,Average,Good,No,0,Middle,7.0,96.23,False,2.45,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06598,19,Male,3.51,51.2,6.4,6.0,5.5,3.1,No,Offline,Average,Average,Yes,1,High,9.2,98.32,False,3.1,False,False,False,False,True,True,False,False,False,False,Excellent,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,High,High Screen Time (>5h),2,Medium Risk
STU06599,22,Female,3.57,80.3,8.6,8.4,3.7,1.59,Yes,Hybrid,Poor,Average,No,0,High,7.8,51.67,False,1.59,False,False,False,True,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06600,21,Male,5.67,67.2,6.7,4.6,4.6,3.98,No,Offline,Average,Average,Yes,2,Middle,3.9,91.96,False,3.98,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06601,18,Non-Binary,5.88,64.1,7.8,4.4,4.3,2.46,No,Hybrid,Average,Good,Yes,2,High,1.7,82.93,False,2.46,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU06602,22,Female,6.63,85.9,4.1,7.5,3.3,2.96,Yes,Online,Average,Average,No,2,High,7.2,84.64,False,2.96,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),High,High,Moderate Screen Time (2-5h),2,Medium Risk
STU06603,22,Male,4.8,74.6,6.6,1.4,3.1,2.06,No,Hybrid,Poor,Poor,No,4,Middle,5.1,91.74,False,2.06,True,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06604,20,Male,3.23,78.5,8.2,5.0,2.6,2.75,No,Hybrid,Poor,Good,No,1,Middle,2.3,73.52,False,2.75,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Low,Moderate Screen Time (2-5h),1,Low Risk
STU06605,20,Female,6.43,81.7,8.2,4.0,4.2,3.29,No,Online,Good,Excellent,Yes,2,High,5.9,94.95,False,3.29,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06606,20,Male,10.22,71.3,6.5,1.4,2.8,2.19,Yes,Offline,Poor,Good,No,0,Low,4.4,70.82,False,2.19,False,False,False,False,False,False,False,False,False,False,Needs Improvement,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06607,20,Male,8.2,85.7,5.8,6.7,3.0,3.68,Yes,Offline,Poor,Good,Yes,2,Low,3.1,91.4,False,3.68,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06608,19,Female,3.0,76.4,6.4,4.5,3.9,2.81,No,Offline,Good,Good,No,2,Low,3.7,75.27,False,2.81,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06609,21,Male,6.53,73.1,6.8,6.3,3.8,2.29,No,Offline,Good,Good,No,1,Low,4.6,87.71,False,2.29,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06610,20,Male,4.77,74.7,9.0,6.5,4.6,3.07,Yes,Offline,Poor,Good,Yes,2,Low,6.3,73.43,False,3.07,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06611,23,Female,4.81,91.9,6.3,5.8,6.2,3.08,No,Offline,Average,Excellent,Yes,1,High,3.7,82.76,False,3.08,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06612,17,Female,4.49,78.5,7.6,3.4,5.1,3.64,Yes,Offline,Good,Average,Yes,1,High,3.8,95.3,False,3.64,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06613,20,Female,3.4,84.6,8.4,4.6,4.7,3.53,No,Offline,Poor,Average,No,2,Low,9.4,84.52,False,3.53,False,False,False,False,True,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06614,21,Female,2.02,73.2,6.6,4.7,2.6,2.95,No,Hybrid,Average,Average,No,1,Middle,6.2,67.76,False,2.95,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06615,20,Male,5.89,75.7,5.6,6.3,4.0,2.92,No,Hybrid,Poor,Good,No,2,Middle,5.4,90.18,False,2.92,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06616,19,Male,3.01,68.5,6.4,4.9,2.2,3.1,No,Offline,Poor,Excellent,No,0,Middle,3.8,71.31,False,3.1,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06617,18,Male,3.94,83.6,7.2,6.2,4.5,2.02,Yes,Offline,Average,Average,No,0,Low,4.3,54.89,False,2.02,False,False,False,False,False,False,False,False,False,False,At Risk,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06618,18,Female,4.26,79.7,7.3,3.9,5.7,3.3,Yes,Offline,Good,Average,No,2,Middle,6.0,92.86,False,3.3,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06619,21,Female,5.21,76.2,6.5,6.7,1.7,1.97,No,Offline,Good,Excellent,No,1,Middle,7.1,69.62,False,1.97,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,High,Low Screen Time (≤2h),3,Medium Risk
STU06620,23,Female,4.16,94.9,8.1,4.1,4.7,2.81,No,Offline,Poor,Good,Yes,3,Middle,7.1,81.7,False,2.81,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Long Sleep (>8h),Medium,High,Moderate Screen Time (2-5h),1,Low Risk
STU06621,18,Female,4.73,76.8,5.4,1.8,1.8,3.0,No,Offline,Poor,Good,No,2,Middle,4.3,83.78,False,3.0,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Short Sleep (<6h),Low,Medium,Low Screen Time (≤2h),0,Low Risk
STU06622,24,Female,4.18,86.5,6.4,4.5,4.3,2.96,Yes,Offline,Poor,Excellent,No,3,Low,5.9,89.92,False,2.96,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06623,18,Male,5.53,92.5,6.8,5.0,5.4,3.46,No,Hybrid,Average,Good,Yes,2,High,1.0,93.37,False,3.46,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Low,High Screen Time (>5h),0,Low Risk
STU06624,17,Male,5.73,75.1,6.9,5.2,5.7,2.78,No,Offline,Average,Good,No,0,High,5.4,81.9,False,2.78,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,Medium,High Screen Time (>5h),0,Low Risk
STU06625,21,Male,7.93,89.4,5.8,1.6,4.7,2.47,Yes,Hybrid,Average,Poor,No,1,Middle,5.6,89.52,False,2.47,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Short Sleep (<6h),Low,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06626,23,Male,6.14,83.8,7.1,6.1,7.0,3.58,Yes,Online,Average,Average,Yes,2,High,2.7,93.68,False,3.58,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Low,High Screen Time (>5h),1,Low Risk
STU06627,21,Female,3.9,86.8,6.8,5.4,3.0,3.18,No,Hybrid,Poor,Good,Yes,1,Middle,6.0,83.96,False,3.18,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06628,18,Male,6.15,99.8,6.4,4.9,4.9,2.81,Yes,Online,Good,Good,No,2,Middle,3.8,88.92,False,2.81,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),High Attendance (>85%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),0,Low Risk
STU06629,18,Female,6.85,71.6,7.1,6.6,5.4,2.73,No,Hybrid,Poor,Excellent,No,2,Middle,4.7,78.34,False,2.73,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),1,Low Risk
STU06630,18,Female,3.91,68.0,7.7,5.1,3.5,2.45,No,Online,Poor,Excellent,No,2,Middle,3.9,85.4,False,2.45,False,False,False,False,False,False,False,False,False,False,Good,Moderate Study (3-6h),Low Attendance (<70%),Ideal Sleep (6-8h),Medium,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06631,22,Male,3.95,90.9,7.8,2.3,3.7,3.67,No,Hybrid,Average,Excellent,No,3,High,6.3,90.37,False,3.67,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),High Attendance (>85%),Ideal Sleep (6-8h),Low,High,Moderate Screen Time (2-5h),1,Low Risk
STU06632,19,Male,0.58,63.7,6.6,2.1,3.7,3.96,No,Hybrid,Average,Average,Yes,1,High,3.9,81.45,False,3.96,False,False,False,False,False,False,False,False,False,False,Good,Low Study (<3h),Low Attendance (<70%),Ideal Sleep (6-8h),Low,Medium,Moderate Screen Time (2-5h),2,Medium Risk
STU06633,20,Male,7.99,72.0,7.5,6.7,5.8,4.0,No,Offline,Average,Excellent,Yes,2,Middle,3.4,86.31,False,4.0,False,False,False,False,False,False,False,False,False,False,Good,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,High Screen Time (>5h),1,Low Risk
STU06634,24,Male,5.33,79.4,10.0,1.1,3.9,3.52,No,Online,Good,Good,Yes,3,Low,2.1,98.96,False,3.52,False,False,False,False,False,False,False,False,False,False,Excellent,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Low,Moderate Screen Time (2-5h),0,Low Risk
STU06635,19,Female,7.71,83.0,8.0,7.3,4.5,3.16,No,Hybrid,Good,Average,No,2,Middle,3.2,93.25,False,3.16,False,False,False,False,False,False,False,False,False,False,Excellent,High Study (>6h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),High,Medium,Moderate Screen Time (2-5h),1,Low Risk
STU06636,21,Male,2.02,80.2,8.8,2.6,1.0,2.94,No,Offline,Average,Good,No,3,High,4.1,93.52,False,2.94,False,False,False,False,False,False,False,False,False,False,Excellent,Low Study (<3h),Moderate Attendance (70-85%),Long Sleep (>8h),Low,Medium,Low Screen Time (≤2h),1,Low Risk
STU06637,24,Female,0.4,73.8,6.5,3.3,4.7,2.35,No,Online,Average,Poor,Yes,2,Low,6.2,71.36,False,2.35,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Low Study (<3h),Moderate Attendance (70-85%),Ideal Sleep (6-8h),Medium,High,Moderate Screen Time (2-5h),3,Medium Risk
STU06638,17,Female,5.66,76.3,8.3,6.4,4.4,2.9,Yes,Offline,Poor,Average,No,0,Middle,4.5,65.45,False,2.9,False,False,False,False,False,False,False,False,False,False,Needs Improvement,Moderate Study (3-6h),Moderate Attendance (70-85%),Long Sleep (>8h),High,Medium,Moderate Screen Time (2-5h),2,Medium Risk
